,0
"('TIRODA', 2035)",-415.817457
"('TIRODA', 2036)",-415.817457
"('TIRODA', 2037)",-415.817457
"('TIRODA', 2038)",-0.33
"('TIRODA', 2039)",-0.33
"('TIRODA', 2040)",-0.33
"('MOUDA', 2021)",1286.3755314754285
"('MOUDA', 2022)",1286.3755314754285
"('MOUDA', 2023)",1286.3755314754285
"('MOUDA', 2024)",1286.3755314754285
"('MOUDA', 2025)",1286.3755314754285
"('MOUDA', 2026)",1286.3755314754285
"('MOUDA', 2027)",1286.3755314754285
"('MOUDA', 2028)",1286.3755314754285
"('MOUDA', 2029)",1286.3755314754285
"('MOUDA', 2030)",173.25637984571438
"('MOUDA', 2031)",1286.3755314754285
"('MOUDA', 2032)",1286.3755314754285
"('MOUDA', 2033)",1286.3755314754285
"('MOUDA', 2034)",1286.3755314754285
"('MOUDA', 2035)",-290.5432666666667
"('MOUDA', 2036)",-290.5432666666667
"('MOUDA', 2037)",-290.5432666666667
"('MOUDA', 2038)",-0.232
"('MOUDA', 2039)",-0.232
"('MOUDA', 2040)",-0.232
"('KOTHAGUDEM', 2021)",63.686053328571575
"('KOTHAGUDEM', 2022)",927.3129813171433
"('KOTHAGUDEM', 2023)",359.6645533285715
"('KOTHAGUDEM', 2024)",1223.2914813171433
"('KOTHAGUDEM', 2025)",1223.2914813171433
"('KOTHAGUDEM', 2026)",1223.2914813171433
"('KOTHAGUDEM', 2027)",-0.18
"('KOTHAGUDEM', 2028)",-0.18
"('KOTHAGUDEM', 2029)",-0.18
"('KOTHAGUDEM', 2030)",-0.18
"('KOTHAGUDEM', 2031)",-0.18
"('KOTHAGUDEM', 2032)",-0.18
"('KOTHAGUDEM', 2033)",-0.18
"('KOTHAGUDEM', 2034)",-0.18
"('KOTHAGUDEM', 2035)",-0.18
"('KOTHAGUDEM', 2036)",-0.18
"('KOTHAGUDEM', 2037)",-0.18
"('KOTHAGUDEM', 2038)",-0.18
"('KOTHAGUDEM', 2039)",-0.18
"('KOTHAGUDEM', 2040)",-0.18
"('SALAYA', 2021)",696.6836542114287
"('SALAYA', 2022)",696.6836542114287
"('SALAYA', 2023)",696.6836542114287
"('SALAYA', 2024)",-118.96399999999998
"('SALAYA', 2025)",-118.96399999999998
"('SALAYA', 2026)",-118.96399999999998
"('SALAYA', 2027)",-118.96399999999998
"('SALAYA', 2028)",-118.96399999999998
"('SALAYA', 2029)",-118.96399999999998
"('SALAYA', 2030)",-118.96399999999998
"('SALAYA', 2031)",-118.96399999999998
"('SALAYA', 2032)",-118.96399999999998
"('SALAYA', 2033)",-118.96399999999998
"('SALAYA', 2034)",-118.96399999999998
"('SALAYA', 2035)",-118.96399999999998
"('SALAYA', 2036)",-118.96399999999998
"('SALAYA', 2037)",-118.96399999999998
"('SALAYA', 2038)",-0.12
"('SALAYA', 2039)",-0.12
"('SALAYA', 2040)",-0.12
"('NASIK', 2021)",428.15201846100007
"('NASIK', 2022)",428.15201846100007
"('NASIK', 2023)",428.15201846100007
"('NASIK', 2024)",428.15201846100007
"('NASIK', 2025)",428.15201846100007
"('NASIK', 2026)",428.15201846100007
"('NASIK', 2027)",428.15201846100007
"('NASIK', 2028)",428.15201846100007
"('NASIK', 2029)",428.15201846100007
"('NASIK', 2030)",428.15201846100007
"('NASIK', 2031)",428.15201846100007
"('NASIK', 2032)",428.15201846100007
"('NASIK', 2033)",428.15201846100007
"('NASIK', 2034)",428.15201846100007
"('NASIK', 2035)",428.15201846100007
"('NASIK', 2036)",428.15201846100007
"('NASIK', 2037)",428.15201846100007
"('NASIK', 2038)",428.15201846100007
"('NASIK', 2039)",428.15201846100007
"('NASIK', 2040)",428.15201846100007
"('ROSA POWER', 2021)",685.8577542114286
"('ROSA POWER', 2022)",685.8577542114286
"('ROSA POWER', 2023)",685.8577542114286
"('ROSA POWER', 2024)",110.10646888571435
"('ROSA POWER', 2025)",110.10646888571435
"('ROSA POWER', 2026)",110.10646888571435
"('ROSA POWER', 2027)",110.10646888571435
"('ROSA POWER', 2028)",685.8577542114286
"('ROSA POWER', 2029)",-129.78989999999996
"('ROSA POWER', 2030)",-129.78989999999996
"('ROSA POWER', 2031)",-129.78989999999996
"('ROSA POWER', 2032)",-129.78989999999996
"('ROSA POWER', 2033)",-129.78989999999996
"('ROSA POWER', 2034)",-129.78989999999996
"('ROSA POWER', 2035)",-0.12
"('ROSA POWER', 2036)",-0.12
"('ROSA POWER', 2037)",-0.12
"('ROSA POWER', 2038)",-0.12
"('ROSA POWER', 2039)",-0.12
"('ROSA POWER', 2040)",-0.12
"('CHANDRAPUR', 2021)",583.4558309552382
"('CHANDRAPUR', 2022)",583.4558309552382
"('CHANDRAPUR', 2023)",1984.4506252478097
"('CHANDRAPUR', 2024)",-0.292
"('CHANDRAPUR', 2025)",-0.292
"('CHANDRAPUR', 2026)",-0.292
"('CHANDRAPUR', 2027)",-0.292
"('CHANDRAPUR', 2028)",-0.292
"('CHANDRAPUR', 2029)",-0.292
"('CHANDRAPUR', 2030)",-0.292
"('CHANDRAPUR', 2031)",-0.292
"('CHANDRAPUR', 2032)",-0.292
"('CHANDRAPUR', 2033)",-0.292
"('CHANDRAPUR', 2034)",-0.292
"('CHANDRAPUR', 2035)",-0.292
"('CHANDRAPUR', 2036)",-0.292
"('CHANDRAPUR', 2037)",-0.292
"('CHANDRAPUR', 2038)",-0.292
"('CHANDRAPUR', 2039)",-0.292
"('CHANDRAPUR', 2040)",-0.292
"('YERMARUS', 2021)",-225.0
"('YERMARUS', 2022)",-225.0
"('YERMARUS', 2023)",-225.0
"('YERMARUS', 2024)",-225.0
"('YERMARUS', 2025)",-225.0
"('YERMARUS', 2026)",-225.0
"('YERMARUS', 2027)",-225.0
"('YERMARUS', 2028)",-225.0
"('YERMARUS', 2029)",-225.0
"('YERMARUS', 2030)",-225.0
"('YERMARUS', 2031)",-225.0
"('YERMARUS', 2032)",-225.0
"('YERMARUS', 2033)",-225.0
"('YERMARUS', 2034)",-225.0
"('YERMARUS', 2035)",-225.0
"('YERMARUS', 2036)",-225.0
"('YERMARUS', 2037)",-225.0
"('YERMARUS', 2038)",-225.0
"('YERMARUS', 2039)",-225.0
"('YERMARUS', 2040)",-225.0
"('UKAI', 2021)",754.3630801455716
"('UKAI', 2022)",754.3630801455716
"('UKAI', 2023)",754.3630801455716
"('UKAI', 2024)",221.79314121928573
"('UKAI', 2025)",221.79314121928573
"('UKAI', 2026)",221.79314121928573
"('UKAI', 2027)",221.79314121928573
"('UKAI', 2028)",754.3630801455716
"('UKAI', 2029)",221.79314121928573
"('UKAI', 2030)",221.79314121928573
"('UKAI', 2031)",221.79314121928573
"('UKAI', 2032)",221.79314121928573
"('UKAI', 2033)",221.79314121928573
"('UKAI', 2034)",221.79314121928573
"('UKAI', 2035)",221.79314121928573
"('UKAI', 2036)",221.79314121928573
"('UKAI', 2037)",221.79314121928573
"('UKAI', 2038)",221.79314121928573
"('UKAI', 2039)",221.79314121928573
"('UKAI', 2040)",-0.111
"('NEYVELI ZERO', 2021)",128.88544962738098
"('NEYVELI ZERO', 2022)",128.88544962738098
"('NEYVELI ZERO', 2023)",8.93726518452381
"('NEYVELI ZERO', 2024)",8.93726518452381
"('NEYVELI ZERO', 2025)",128.88544962738098
"('NEYVELI ZERO', 2026)",8.93726518452381
"('NEYVELI ZERO', 2027)",8.93726518452381
"('NEYVELI ZERO', 2028)",49.95341018452382
"('NEYVELI ZERO', 2029)",49.95341018452382
"('NEYVELI ZERO', 2030)",49.95341018452382
"('NEYVELI ZERO', 2031)",49.95341018452382
"('NEYVELI ZERO', 2032)",49.95341018452382
"('NEYVELI ZERO', 2033)",49.95341018452382
"('NEYVELI ZERO', 2034)",49.95341018452382
"('NEYVELI ZERO', 2035)",49.95341018452382
"('NEYVELI ZERO', 2036)",49.95341018452382
"('NEYVELI ZERO', 2037)",49.95341018452382
"('NEYVELI ZERO', 2038)",49.95341018452382
"('NEYVELI ZERO', 2039)",169.90159462738097
"('NEYVELI ZERO', 2040)",169.90159462738097
"('UDUPI', 2021)",687.0476542114286
"('UDUPI', 2022)",687.0476542114286
"('UDUPI', 2023)",687.0476542114286
"('UDUPI', 2024)",-128.6
"('UDUPI', 2025)",-128.6
"('UDUPI', 2026)",-128.6
"('UDUPI', 2027)",-128.6
"('UDUPI', 2028)",-128.6
"('UDUPI', 2029)",-128.6
"('UDUPI', 2030)",-128.6
"('UDUPI', 2031)",-128.6
"('UDUPI', 2032)",-128.6
"('UDUPI', 2033)",-128.6
"('UDUPI', 2034)",-128.6
"('UDUPI', 2035)",-128.6
"('UDUPI', 2036)",-0.12
"('UDUPI', 2037)",-0.12
"('UDUPI', 2038)",-0.12
"('UDUPI', 2039)",-0.12
"('UDUPI', 2040)",-0.12
"('NEYVELI 4', 2021)",313.13665425476194
"('NEYVELI 4', 2022)",313.13665425476194
"('NEYVELI 4', 2023)",313.13665425476194
"('NEYVELI 4', 2024)",313.13665425476194
"('NEYVELI 4', 2025)",313.13665425476194
"('NEYVELI 4', 2026)",313.13665425476194
"('NEYVELI 4', 2027)",313.13665425476194
"('NEYVELI 4', 2028)",313.13665425476194
"('NEYVELI 4', 2029)",313.13665425476194
"('NEYVELI 4', 2030)",313.13665425476194
"('NEYVELI 4', 2031)",313.13665425476194
"('NEYVELI 4', 2032)",313.13665425476194
"('NEYVELI 4', 2033)",313.13665425476194
"('NEYVELI 4', 2034)",313.13665425476194
"('NEYVELI 4', 2035)",313.13665425476194
"('NEYVELI 4', 2036)",313.13665425476194
"('NEYVELI 4', 2037)",313.13665425476194
"('NEYVELI 4', 2038)",339.80318925476195
"('NEYVELI 4', 2039)",339.80318925476195
"('NEYVELI 4', 2040)",339.80318925476195
"('SIMHAPURI', 2021)",269.39232710571434
"('SIMHAPURI', 2022)",269.39232710571434
"('SIMHAPURI', 2023)",269.39232710571434
"('SIMHAPURI', 2024)",269.39232710571434
"('SIMHAPURI', 2025)",269.39232710571434
"('SIMHAPURI', 2026)",269.39232710571434
"('SIMHAPURI', 2027)",269.39232710571434
"('SIMHAPURI', 2028)",269.39232710571434
"('SIMHAPURI', 2029)",269.39232710571434
"('SIMHAPURI', 2030)",269.39232710571434
"('SIMHAPURI', 2031)",269.39232710571434
"('SIMHAPURI', 2032)",269.39232710571434
"('SIMHAPURI', 2033)",269.39232710571434
"('SIMHAPURI', 2034)",269.39232710571434
"('SIMHAPURI', 2035)",269.39232710571434
"('SIMHAPURI', 2036)",269.39232710571434
"('SIMHAPURI', 2037)",269.39232710571434
"('SIMHAPURI', 2038)",407.7638271057143
"('SIMHAPURI', 2039)",407.7638271057143
"('SIMHAPURI', 2040)",407.7638271057143
"('BHADRADRI (MANUGURU)', 2021)",114.24592219757142
"('BHADRADRI (MANUGURU)', 2022)",114.24592219757142
"('BHADRADRI (MANUGURU)', 2023)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2024)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2025)",114.24592219757142
"('BHADRADRI (MANUGURU)', 2026)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2027)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2028)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2029)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2030)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2031)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2032)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2033)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2034)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2035)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2036)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2037)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2038)",-15.298117000714278
"('BHADRADRI (MANUGURU)', 2039)",114.24592219757142
"('BHADRADRI (MANUGURU)', 2040)",114.24592219757142
"('BELA NAGPUR', 2021)",143.54290941010393
"('BELA NAGPUR', 2022)",143.54290941010393
"('BELA NAGPUR', 2023)",13.998870211818229
"('BELA NAGPUR', 2024)",13.998870211818229
"('BELA NAGPUR', 2025)",143.54290941010393
"('BELA NAGPUR', 2026)",13.998870211818229
"('BELA NAGPUR', 2027)",13.998870211818229
"('BELA NAGPUR', 2028)",13.998870211818229
"('BELA NAGPUR', 2029)",13.998870211818229
"('BELA NAGPUR', 2030)",13.998870211818229
"('BELA NAGPUR', 2031)",13.998870211818229
"('BELA NAGPUR', 2032)",13.998870211818229
"('BELA NAGPUR', 2033)",143.54290941010393
"('BELA NAGPUR', 2034)",13.998870211818229
"('BELA NAGPUR', 2035)",13.998870211818229
"('BELA NAGPUR', 2036)",13.998870211818229
"('BELA NAGPUR', 2037)",13.998870211818229
"('BELA NAGPUR', 2038)",13.998870211818229
"('BELA NAGPUR', 2039)",183.49372219757143
"('BELA NAGPUR', 2040)",183.49372219757143
"('SHREE SINGAJI (MALWA)', 2021)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2022)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2023)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2024)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2025)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2026)",243.84017466000006
"('SHREE SINGAJI (MALWA)', 2027)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2028)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2029)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2030)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2031)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2032)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2033)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2034)",243.84017466000006
"('SHREE SINGAJI (MALWA)', 2035)",243.84017466000006
"('SHREE SINGAJI (MALWA)', 2036)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2037)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2038)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2039)",1452.9178738440003
"('SHREE SINGAJI (MALWA)', 2040)",1712.6080738440003
"('VIZAG HINDUJA', 2021)",633.0217003165716
"('VIZAG HINDUJA', 2022)",633.0217003165716
"('VIZAG HINDUJA', 2023)",633.0217003165716
"('VIZAG HINDUJA', 2024)",134.03725303428578
"('VIZAG HINDUJA', 2025)",134.03725303428578
"('VIZAG HINDUJA', 2026)",134.03725303428578
"('VIZAG HINDUJA', 2027)",134.03725303428578
"('VIZAG HINDUJA', 2028)",633.0217003165716
"('VIZAG HINDUJA', 2029)",633.0217003165716
"('VIZAG HINDUJA', 2030)",633.0217003165716
"('VIZAG HINDUJA', 2031)",633.0217003165716
"('VIZAG HINDUJA', 2032)",633.0217003165716
"('VIZAG HINDUJA', 2033)",633.0217003165716
"('VIZAG HINDUJA', 2034)",633.0217003165716
"('VIZAG HINDUJA', 2035)",633.0217003165716
"('VIZAG HINDUJA', 2036)",633.0217003165716
"('VIZAG HINDUJA', 2037)",633.0217003165716
"('VIZAG HINDUJA', 2038)",633.0217003165716
"('VIZAG HINDUJA', 2039)",633.0217003165716
"('VIZAG HINDUJA', 2040)",633.0217003165716
"('NEYVELI 1', 2021)",-0.01
"('NEYVELI 1', 2022)",-0.01
"('NEYVELI 1', 2023)",-0.01
"('NEYVELI 1', 2024)",-0.01
"('NEYVELI 1', 2025)",-0.01
"('NEYVELI 1', 2026)",-0.01
"('NEYVELI 1', 2027)",-0.01
"('NEYVELI 1', 2028)",-0.01
"('NEYVELI 1', 2029)",-0.01
"('NEYVELI 1', 2030)",-0.01
"('NEYVELI 1', 2031)",-0.01
"('NEYVELI 1', 2032)",-0.01
"('NEYVELI 1', 2033)",-0.01
"('NEYVELI 1', 2034)",-0.01
"('NEYVELI 1', 2035)",-0.01
"('NEYVELI 1', 2036)",-0.01
"('NEYVELI 1', 2037)",-0.01
"('NEYVELI 1', 2038)",-0.01
"('NEYVELI 1', 2039)",-0.01
"('NEYVELI 1', 2040)",-0.01
"('GIRAL', 2021)",121.81284462738097
"('GIRAL', 2022)",121.81284462738097
"('GIRAL', 2023)",1.8646601845238138
"('GIRAL', 2024)",1.8646601845238138
"('GIRAL', 2025)",121.81284462738097
"('GIRAL', 2026)",1.8646601845238138
"('GIRAL', 2027)",1.8646601845238138
"('GIRAL', 2028)",1.8646601845238138
"('GIRAL', 2029)",49.95341018452382
"('GIRAL', 2030)",49.95341018452382
"('GIRAL', 2031)",49.95341018452382
"('GIRAL', 2032)",49.95341018452382
"('GIRAL', 2033)",49.95341018452382
"('GIRAL', 2034)",49.95341018452382
"('GIRAL', 2035)",49.95341018452382
"('GIRAL', 2036)",49.95341018452382
"('GIRAL', 2037)",49.95341018452382
"('GIRAL', 2038)",49.95341018452382
"('GIRAL', 2039)",169.90159462738097
"('GIRAL', 2040)",169.90159462738097
"('HAZIRA-2', 2021)",146.27467219757142
"('HAZIRA-2', 2022)",146.27467219757142
"('HAZIRA-2', 2023)",16.730632999285724
"('HAZIRA-2', 2024)",16.730632999285724
"('HAZIRA-2', 2025)",146.27467219757142
"('HAZIRA-2', 2026)",16.730632999285724
"('HAZIRA-2', 2027)",16.730632999285724
"('HAZIRA-2', 2028)",16.730632999285724
"('HAZIRA-2', 2029)",16.730632999285724
"('HAZIRA-2', 2030)",16.730632999285724
"('HAZIRA-2', 2031)",16.730632999285724
"('HAZIRA-2', 2032)",16.730632999285724
"('HAZIRA-2', 2033)",16.730632999285724
"('HAZIRA-2', 2034)",16.730632999285724
"('HAZIRA-2', 2035)",16.730632999285724
"('HAZIRA-2', 2036)",16.730632999285724
"('HAZIRA-2', 2037)",16.730632999285724
"('HAZIRA-2', 2038)",16.730632999285724
"('HAZIRA-2', 2039)",146.27467219757142
"('HAZIRA-2', 2040)",146.27467219757142
"('NEYVELI 2', 2021)",-0.147
"('NEYVELI 2', 2022)",-0.147
"('NEYVELI 2', 2023)",-0.147
"('NEYVELI 2', 2024)",-0.147
"('NEYVELI 2', 2025)",-0.147
"('NEYVELI 2', 2026)",-0.147
"('NEYVELI 2', 2027)",-0.147
"('NEYVELI 2', 2028)",-0.147
"('NEYVELI 2', 2029)",-0.147
"('NEYVELI 2', 2030)",-0.147
"('NEYVELI 2', 2031)",-0.147
"('NEYVELI 2', 2032)",-0.147
"('NEYVELI 2', 2033)",-0.147
"('NEYVELI 2', 2034)",-0.147
"('NEYVELI 2', 2035)",-0.147
"('NEYVELI 2', 2036)",-0.147
"('NEYVELI 2', 2037)",-0.147
"('NEYVELI 2', 2038)",-0.147
"('NEYVELI 2', 2039)",-0.147
"('NEYVELI 2', 2040)",-0.147
"('NEYVELI 3', 2021)",172.5036789740001
"('NEYVELI 3', 2022)",172.5036789740001
"('NEYVELI 3', 2023)",-29.009270889999982
"('NEYVELI 3', 2024)",172.5036789740001
"('NEYVELI 3', 2025)",172.5036789740001
"('NEYVELI 3', 2026)",-29.009270889999982
"('NEYVELI 3', 2027)",172.5036789740001
"('NEYVELI 3', 2028)",83.92172911
"('NEYVELI 3', 2029)",83.92172911
"('NEYVELI 3', 2030)",83.92172911
"('NEYVELI 3', 2031)",83.92172911
"('NEYVELI 3', 2032)",83.92172911
"('NEYVELI 3', 2033)",83.92172911
"('NEYVELI 3', 2034)",83.92172911
"('NEYVELI 3', 2035)",83.92172911
"('NEYVELI 3', 2036)",83.92172911
"('NEYVELI 3', 2037)",83.92172911
"('NEYVELI 3', 2038)",83.92172911
"('NEYVELI 3', 2039)",285.4346789740001
"('NEYVELI 3', 2040)",285.4346789740001
"('DR NARLA TATA RAO', 2021)",-0.176
"('DR NARLA TATA RAO', 2022)",-0.176
"('DR NARLA TATA RAO', 2023)",-0.176
"('DR NARLA TATA RAO', 2024)",-0.176
"('DR NARLA TATA RAO', 2025)",-0.176
"('DR NARLA TATA RAO', 2026)",-0.176
"('DR NARLA TATA RAO', 2027)",-0.176
"('DR NARLA TATA RAO', 2028)",-0.176
"('DR NARLA TATA RAO', 2029)",-0.176
"('DR NARLA TATA RAO', 2030)",-0.176
"('DR NARLA TATA RAO', 2031)",-0.176
"('DR NARLA TATA RAO', 2032)",-0.176
"('DR NARLA TATA RAO', 2033)",-0.176
"('DR NARLA TATA RAO', 2034)",-0.176
"('DR NARLA TATA RAO', 2035)",-0.176
"('DR NARLA TATA RAO', 2036)",-0.176
"('DR NARLA TATA RAO', 2037)",-0.176
"('DR NARLA TATA RAO', 2038)",-0.176
"('DR NARLA TATA RAO', 2039)",-0.176
"('DR NARLA TATA RAO', 2040)",-0.176
"('KORADI', 2021)",479.5527377714286
"('KORADI', 2022)",1631.0553084228573
"('KORADI', 2023)",1631.0553084228573
"('KORADI', 2024)",1631.0553084228573
"('KORADI', 2025)",1631.0553084228573
"('KORADI', 2026)",479.5527377714286
"('KORADI', 2027)",1631.0553084228573
"('KORADI', 2028)",479.5527377714286
"('KORADI', 2029)",479.5527377714286
"('KORADI', 2030)",1631.0553084228573
"('KORADI', 2031)",1631.0553084228573
"('KORADI', 2032)",479.5527377714286
"('KORADI', 2033)",1631.0553084228573
"('KORADI', 2034)",1631.0553084228573
"('KORADI', 2035)",479.5527377714286
"('KORADI', 2036)",1631.0553084228573
"('KORADI', 2037)",479.5527377714286
"('KORADI', 2038)",479.5527377714286
"('KORADI', 2039)",1631.0553084228573
"('KORADI', 2040)",1402.298145856055
"('FEROZE GANDHI UNCHAHAR', 2021)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2022)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2023)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2024)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2025)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2026)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2027)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2028)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2029)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2030)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2031)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2032)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2033)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2034)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2035)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2036)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2037)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2038)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2039)",-0.155
"('FEROZE GANDHI UNCHAHAR', 2040)",-0.155
"('SANJAY GANDHI (BIRSINGPUR)', 2021)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2022)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2023)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2024)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2025)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2026)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2027)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2028)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2029)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2030)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2031)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2032)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2033)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2034)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2035)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2036)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2037)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2038)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2039)",-0.134
"('SANJAY GANDHI (BIRSINGPUR)', 2040)",-0.134
"('TANDA', 2021)",747.5670163604763
"('TANDA', 2022)",747.5670163604763
"('TANDA', 2023)",747.5670163604763
"('TANDA', 2024)",219.7950048119048
"('TANDA', 2025)",219.7950048119048
"('TANDA', 2026)",219.7950048119048
"('TANDA', 2027)",219.7950048119048
"('TANDA', 2028)",747.5670163604763
"('TANDA', 2029)",747.5670163604763
"('TANDA', 2030)",747.5670163604763
"('TANDA', 2031)",747.5670163604763
"('TANDA', 2032)",747.5670163604763
"('TANDA', 2033)",747.5670163604763
"('TANDA', 2034)",747.5670163604763
"('TANDA', 2035)",747.5670163604763
"('TANDA', 2036)",747.5670163604763
"('TANDA', 2037)",747.5670163604763
"('TANDA', 2038)",747.5670163604763
"('TANDA', 2039)",747.5670163604763
"('TANDA', 2040)",747.5670163604763
"('MAHADEV PRASAD', 2021)",287.12909439514283
"('MAHADEV PRASAD', 2022)",287.12909439514283
"('MAHADEV PRASAD', 2023)",287.12909439514283
"('MAHADEV PRASAD', 2024)",287.12909439514283
"('MAHADEV PRASAD', 2025)",287.12909439514283
"('MAHADEV PRASAD', 2026)",287.12909439514283
"('MAHADEV PRASAD', 2027)",287.12909439514283
"('MAHADEV PRASAD', 2028)",287.12909439514283
"('MAHADEV PRASAD', 2029)",287.12909439514283
"('MAHADEV PRASAD', 2030)",287.12909439514283
"('MAHADEV PRASAD', 2031)",287.12909439514283
"('MAHADEV PRASAD', 2032)",287.12909439514283
"('MAHADEV PRASAD', 2033)",287.12909439514283
"('MAHADEV PRASAD', 2034)",287.12909439514283
"('MAHADEV PRASAD', 2035)",287.12909439514283
"('MAHADEV PRASAD', 2036)",287.12909439514283
"('MAHADEV PRASAD', 2037)",287.12909439514283
"('MAHADEV PRASAD', 2038)",366.98744439514286
"('MAHADEV PRASAD', 2039)",366.98744439514286
"('MAHADEV PRASAD', 2040)",366.98744439514286
"('NIWARI', 2021)",-3.7320000000000007
"('NIWARI', 2022)",-3.7320000000000007
"('NIWARI', 2023)",-3.7320000000000007
"('NIWARI', 2024)",-3.7320000000000007
"('NIWARI', 2025)",-3.7320000000000007
"('NIWARI', 2026)",-3.7320000000000007
"('NIWARI', 2027)",-3.7320000000000007
"('NIWARI', 2028)",-3.7320000000000007
"('NIWARI', 2029)",-3.7320000000000007
"('NIWARI', 2030)",-3.7320000000000007
"('NIWARI', 2031)",-3.7320000000000007
"('NIWARI', 2032)",-3.7320000000000007
"('NIWARI', 2033)",-3.7320000000000007
"('NIWARI', 2034)",-3.7320000000000007
"('NIWARI', 2035)",-3.7320000000000007
"('NIWARI', 2036)",-3.7320000000000007
"('NIWARI', 2037)",-3.7320000000000007
"('NIWARI', 2038)",-3.7320000000000007
"('NIWARI', 2039)",-0.009
"('NIWARI', 2040)",-0.009
"('BHUSAWAL', 2021)",822.323717996524
"('BHUSAWAL', 2022)",822.323717996524
"('BHUSAWAL', 2023)",822.323717996524
"('BHUSAWAL', 2024)",241.77450529309527
"('BHUSAWAL', 2025)",241.77450529309527
"('BHUSAWAL', 2026)",241.77450529309527
"('BHUSAWAL', 2027)",241.77450529309527
"('BHUSAWAL', 2028)",822.323717996524
"('BHUSAWAL', 2029)",822.323717996524
"('BHUSAWAL', 2030)",822.323717996524
"('BHUSAWAL', 2031)",822.323717996524
"('BHUSAWAL', 2032)",822.323717996524
"('BHUSAWAL', 2033)",241.77450529309527
"('BHUSAWAL', 2034)",241.77450529309527
"('BHUSAWAL', 2035)",241.77450529309527
"('BHUSAWAL', 2036)",241.77450529309527
"('BHUSAWAL', 2037)",241.77450529309527
"('BHUSAWAL', 2038)",241.77450529309527
"('BHUSAWAL', 2039)",822.323717996524
"('BHUSAWAL', 2040)",822.323717996524
